Ukazatel,IndicatorType,Roky,Oblast,Uz012,Věk (jednoleté skupiny),VEKZEN1PLOD,Hodnota,Uz01A
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,26,410026610027000,97.9771328056,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,27,410027610028000,99.6270644646,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,28,410028610029000,116.724738676,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,29,410029610030000,109.6193334386,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,30,410030610031000,111.7516629712,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,31,410031610032000,99.0656977606,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,32,410032610033000,89.4273763162,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,33,410033610034000,70.6233872063,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,34,410034610035000,60.5458399576,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,35,410035610036000,45.9392945037,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,36,410036610037000,40.8814149029,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,37,410037610038000,31.8786753327,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,38,410038610039000,19.6726731691,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,39,410039610040000,15.0877192982,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,40,410040610041000,10.7447202668,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,41,410041610042000,8.398656215,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,42,410042610043000,3.510068354,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,43,410043610044000,1.8129079043,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,44,410044610045000,1.2133818686,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,45,410045610046000,0.0,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,46,410046610047000,0.1893580761,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,47,410047610048000,0.2091612633,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,48,410048610049000,0.0,CZ04
Míry plodnosti,5406,2009,Ústecký kraj,CZ042,49,410049610050000,0.0,CZ04
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,15,410015610016000,2.4803637867,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,16,410016610017000,6.2256809339,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,17,410017610018000,10.922787194,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,18,410018610019000,21.528525296,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,19,410019610020000,31.2056737589,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,20,410020610021000,39.5970823203,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,21,410021610022000,52.3235800344,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,22,410022610023000,54.4624033732,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,23,410023610024000,61.1307420495,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,24,410024610025000,70.5194358445,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,25,410025610026000,79.0273556231,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,26,410026610027000,94.3775100402,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,27,410027610028000,108.8977423639,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,28,410028610029000,112.9761136217,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,29,410029610030000,136.8832731649,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,30,410030610031000,118.1767023073,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,31,410031610032000,116.494284159,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,32,410032610033000,102.766798419,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,33,410033610034000,88.5204081633,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,34,410034610035000,67.2911017994,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,35,410035610036000,55.1181102362,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,36,410036610037000,44.5613063936,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,37,410037610038000,32.6022525193,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,38,410038610039000,21.1356466877,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,39,410039610040000,18.0360721443,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,40,410040610041000,13.2358063393,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,41,410041610042000,7.5593952484,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,42,410042610043000,4.7255543439,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,43,410043610044000,4.6296296296,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,44,410044610045000,1.3431833445,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,45,410045610046000,0.3310162198,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,46,410046610047000,0.3599712023,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,47,410047610048000,0.0,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,48,410048610049000,0.4042037187,CZ05
Míry plodnosti,5406,2009,Liberecký kraj,CZ051,49,410049610050000,0.0,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,15,410015610016000,1.3201320132,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,16,410016610017000,3.9791857974,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,17,410017610018000,7.2617246596,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,18,410018610019000,15.7597383289,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,19,410019610020000,21.9714964371,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,20,410020610021000,34.4328703704,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,21,410021610022000,42.0813193062,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,22,410022610023000,44.5841669048,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,23,410023610024000,59.217877095,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,24,410024610025000,61.0687022901,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,25,410025610026000,77.4608501119,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,26,410026610027000,96.8099861304,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,27,410027610028000,120.9544706528,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,28,410028610029000,121.6472500677,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,29,410029610030000,133.5667833917,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,30,410030610031000,126.1261261261,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,31,410031610032000,118.1556195965,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,32,410032610033000,107.1047578408,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,33,410033610034000,82.0502003797,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,34,410034610035000,64.308012487,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,35,410035610036000,54.0540540541,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,36,410036610037000,49.0513651087,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,37,410037610038000,35.4822588706,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,38,410038610039000,27.1528316524,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,39,410039610040000,18.5038329368,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,40,410040610041000,14.7385984427,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,41,410041610042000,8.7057457922,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,42,410042610043000,5.5393586006,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,43,410043610044000,3.9851978366,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,44,410044610045000,0.5491488193,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,45,410045610046000,0.8165487207,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,46,410046610047000,0.2836074872,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,47,410047610048000,0.0,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,48,410048610049000,0.0,CZ05
Míry plodnosti,5406,2009,Královéhradecký kraj,CZ052,49,410049610050000,0.0,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,15,410015610016000,1.73370319,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,16,410016610017000,2.5915127956,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,17,410017610018000,7.3694328741,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,18,410018610019000,12.9174543163,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,19,410019610020000,20.4587724737,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,20,410020610021000,28.4360189573,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,21,410021610022000,37.4300029472,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,22,410022610023000,39.2568175007,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,23,410023610024000,58.2271147161,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,24,410024610025000,60.120240481,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,25,410025610026000,80.422659231,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,26,410026610027000,90.214516603,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,27,410027610028000,119.7345643393,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,28,410028610029000,117.1548117155,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,29,410029610030000,135.3364149974,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,30,410030610031000,122.5961538462,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,31,410031610032000,110.4775481112,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,32,410032610033000,91.8508287293,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,33,410033610034000,85.9252629224,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,34,410034610035000,64.0911121036,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,35,410035610036000,55.6573522675,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,36,410036610037000,37.046184243,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,37,410037610038000,30.6311064167,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,38,410038610039000,26.907073509,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,39,410039610040000,15.7940918397,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,40,410040610041000,9.8069261416,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,41,410041610042000,7.8173858662,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,42,410042610043000,4.0765130135,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,43,410043610044000,3.0413625304,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,44,410044610045000,0.8769365683,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,45,410045610046000,1.1771630371,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,46,410046610047000,0.3065603924,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,47,410047610048000,0.0,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,48,410048610049000,0.0,CZ05
Míry plodnosti,5406,2009,Pardubický kraj,CZ053,49,410049610050000,0.0,CZ05
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,15,410015610016000,0.3304692664,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,16,410016610017000,1.5518311608,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,17,410017610018000,5.4644808743,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,18,410018610019000,9.1310751105,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,19,410019610020000,17.1428571429,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,20,410020610021000,21.5827338129,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,21,410021610022000,38.6430678466,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,22,410022610023000,35.4319180088,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,23,410023610024000,48.4419263456,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,24,410024610025000,54.5096937342,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,25,410025610026000,80.1493823614,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,26,410026610027000,108.8201603666,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,27,410027610028000,108.1615362892,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,28,410028610029000,129.7902097902,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,29,410029610030000,136.5579903795,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,30,410030610031000,128.6978508217,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,31,410031610032000,108.1346768248,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,32,410032610033000,96.1584923895,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,33,410033610034000,74.7356051704,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,34,410034610035000,63.133640553,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,35,410035610036000,54.4542631956,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,36,410036610037000,36.150712831,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,37,410037610038000,26.4493721614,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,38,410038610039000,24.9649368864,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,39,410039610040000,15.9198113208,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,40,410040610041000,8.9121081746,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,41,410041610042000,6.7985166873,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,42,410042610043000,2.7455765711,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,43,410043610044000,3.2855436081,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,44,410044610045000,1.1373329542,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,45,410045610046000,0.2858776444,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,46,410046610047000,0.0,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,47,410047610048000,0.0,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,48,410048610049000,0.0,CZ06
Míry plodnosti,5406,2009,Kraj Vysočina,CZ063,49,410049610050000,0.641025641,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,15,410015610016000,0.9668063165,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,16,410016610017000,2.4165533907,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,17,410017610018000,4.8852701702,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,18,410018610019000,14.8308135349,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,19,410019610020000,20.4522540688,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,20,410020610021000,28.3617891915,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,21,410021610022000,36.7227709,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,22,410022610023000,37.178786222,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,23,410023610024000,46.8523162201,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,24,410024610025000,54.3366029943,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,25,410025610026000,78.8360466607,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,26,410026610027000,97.7358490566,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,27,410027610028000,111.6658548466,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,28,410028610029000,120.0929152149,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,29,410029610030000,131.9496720077,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,30,410030610031000,126.3277302258,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,31,410031610032000,117.6052765094,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,32,410032610033000,98.7397042771,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,33,410033610034000,83.3170350088,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,34,410034610035000,70.7447826919,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,35,410035610036000,58.7179742797,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,36,410036610037000,45.4142667257,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,37,410037610038000,28.8261878588,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,38,410038610039000,26.4113155589,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,39,410039610040000,18.1024521761,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,40,410040610041000,11.6546957582,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,41,410041610042000,6.5268712679,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,42,410042610043000,5.7189542484,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,43,410043610044000,1.5816528272,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,44,410044610045000,1.6651722813,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,45,410045610046000,0.0,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,46,410046610047000,0.2718499388,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,47,410047610048000,0.0,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,48,410048610049000,0.2884754075,CZ06
Míry plodnosti,5406,2009,Jihomoravský kraj,CZ064,49,410049610050000,0.1464557704,CZ06
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,15,410015610016000,0.8426966292,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,16,410016610017000,3.1413612565,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,17,410017610018000,7.8322385043,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,18,410018610019000,19.3485182464,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,19,410019610020000,23.7691001698,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,20,410020610021000,31.2278211498,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,21,410021610022000,34.4504335599,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,22,410022610023000,45.7906033866,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,23,410023610024000,55.3071310897,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,24,410024610025000,55.4261760596,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,25,410025610026000,79.7946803546,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,26,410026610027000,95.720202485,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,27,410027610028000,102.0498126515,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,28,410028610029000,116.3737676811,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,29,410029610030000,121.5378255477,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,30,410030610031000,135.8409666732,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,31,410031610032000,112.1831252365,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,32,410032610033000,100.0548747028,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,33,410033610034000,77.4147727273,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,34,410034610035000,67.6836752586,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,35,410035610036000,59.4386351128,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,36,410036610037000,37.2297838271,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,37,410037610038000,30.3486870426,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,38,410038610039000,22.5937641211,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,39,410039610040000,18.6133085156,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,40,410040610041000,12.9521016618,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,41,410041610042000,6.0165455001,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,42,410042610043000,3.6737692873,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,43,410043610044000,3.1242489786,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,44,410044610045000,2.5827659075,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,45,410045610046000,0.6907667511,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,46,410046610047000,0.482043866,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,47,410047610048000,0.7660878447,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,48,410048610049000,0.2539360081,CZ07
Míry plodnosti,5406,2009,Olomoucký kraj,CZ071,49,410049610050000,0.0,CZ07
Míry plodnosti,5406,2009,Zlínský kraj,CZ072,15,410015610016000,0.6136851795,CZ07
Míry plodnosti,5406,2009,Zlínský kraj,CZ072,16,410016610017000,1.1245431543,CZ07
Míry plodnosti,5406,2009,Zlínský kraj,CZ072,17,410017610018000,6.760411033,CZ07
Míry plodnosti,5406,2009,Zlínský kraj,CZ072,18,410018610019000,8.7117212249,CZ07
