"Ukazatel","IndicatorType","Roky","CasR","ČR, Reg. soudržnosti, Kraje","Uz012","Věk (jednoleté skupiny)","VEKZEN1PLOD","Hodnota"
"Míry plodnosti","5406","2001","2001","Moravskoslezsko","CZ08","35","410035610036000","21.3909732333"
"Míry plodnosti","5406","2001","2001","Moravskoslezsko","CZ08","36","410036610037000","15.961435458"
"Míry plodnosti","5406","2001","2001","Moravskoslezsko","CZ08","37","410037610038000","14.0512710501"
"Míry plodnosti","5406","2001","2001","Moravskoslezsko","CZ08","38","410038610039000","9.3767867353"
"Míry plodnosti","5406","2001","2001","Moravskoslezsko","CZ08","39","410039610040000","8.1202278512"
"Míry plodnosti","5406","2001","2001","Moravskoslezsko","CZ08","40","410040610041000","5.2730696798"
"Míry plodnosti","5406","2001","2001","Moravskoslezsko","CZ08","41","410041610042000","2.8043339707"
"Míry plodnosti","5406","2001","2001","Moravskoslezsko","CZ08","42","410042610043000","1.8153213119"
"Míry plodnosti","5406","2001","2001","Moravskoslezsko","CZ08","43","410043610044000","1.116694584"
"Míry plodnosti","5406","2001","2001","Moravskoslezsko","CZ08","44","410044610045000","0.9594882729"
"Míry plodnosti","5406","2001","2001","Moravskoslezsko","CZ08","45","410045610046000","0.1054963604"
"Míry plodnosti","5406","2001","2001","Moravskoslezsko","CZ08","46","410046610047000","0"
"Míry plodnosti","5406","2001","2001","Moravskoslezsko","CZ08","47","410047610048000","0"
"Míry plodnosti","5406","2001","2001","Moravskoslezsko","CZ08","48","410048610049000","0"
"Míry plodnosti","5406","2001","2001","Moravskoslezsko","CZ08","49","410049610050000","0.0996611521"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","15","410015610016000","0.4718464926"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","16","410016610017000","0.9140767824"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","17","410017610018000","4.1058394161"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","18","410018610019000","7.0546737213"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","19","410019610020000","12.4223602484"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","20","410020610021000","17.6286236615"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","21","410021610022000","26.8077601411"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","22","410022610023000","29.6719896418"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","23","410023610024000","39.4250513347"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","24","410024610025000","50.6103006847"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","25","410025610026000","68.9688621593"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","26","410026610027000","81.9827504502"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","27","410027610028000","91.862745098"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","28","410028610029000","97.2716488731"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","29","410029610030000","98.1308411215"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","30","410030610031000","89.7885196375"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","31","410031610032000","83.8066388994"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","32","410032610033000","67.0427709263"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","33","410033610034000","52.0888418826"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","34","410034610035000","41.2921714211"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","35","410035610036000","31.488191928"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","36","410036610037000","32.5829383886"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","37","410037610038000","23.2666900503"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","38","410038610039000","14.8213833291"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","39","410039610040000","12.5243529084"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","40","410040610041000","9.9840833454"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","41","410041610042000","6.0623983439"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","42","410042610043000","3.5380696292"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","43","410043610044000","1.5432098765"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","44","410044610045000","0.9451795841"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","45","410045610046000","0.2230649119"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","46","410046610047000","0"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","47","410047610048000","0"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","48","410048610049000","0"
"Míry plodnosti","5406","2001","2001","Hlavní město Praha","CZ010","49","410049610050000","0.09797198"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","15","410015610016000","1.2994513428"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","16","410016610017000","3.2970183486"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","17","410017610018000","5.5516014235"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","18","410018610019000","14.5268400664"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","19","410019610020000","25.7627118644"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","20","410020610021000","42.3315310563"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","21","410021610022000","50.4724315273"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","22","410022610023000","61.3726352838"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","23","410023610024000","72.0720720721"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","24","410024610025000","85.3185014167"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","25","410025610026000","105.2739165985"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","26","410026610027000","100.0400560785"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","27","410027610028000","102.6011560694"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","28","410028610029000","97.1511239706"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","29","410029610030000","70.4124327555"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","30","410030610031000","71.5633253679"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","31","410031610032000","58.3410504035"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","32","410032610033000","42.1860019175"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","33","410033610034000","36.6652725498"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","34","410034610035000","27.9376667135"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","35","410035610036000","24.0318593793"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","36","410036610037000","16.2239958132"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","37","410037610038000","13.8321696746"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","38","410038610039000","9.3444711879"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","39","410039610040000","8.1731496897"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","40","410040610041000","5.5206256709"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","41","410041610042000","4.0154440154"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","42","410042610043000","1.7518248175"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","43","410043610044000","1.1961722488"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","44","410044610045000","0.4972650423"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","45","410045610046000","0.7263922518"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","46","410046610047000","0"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","47","410047610048000","0.1148633127"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","48","410048610049000","0"
"Míry plodnosti","5406","2001","2001","Středočeský kraj","CZ020","49","410049610050000","0"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","15","410015610016000","1.0055304173"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","16","410016610017000","2.7254707631"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","17","410017610018000","5.859375"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","18","410018610019000","14.7759771211"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","19","410019610020000","23.6933797909"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","20","410020610021000","34.4364937388"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","21","410021610022000","49.576533774"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","22","410022610023000","64.1639532657"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","23","410023610024000","73.8368807685"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","24","410024610025000","89.8248229594"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","25","410025610026000","100.0182515057"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","26","410026610027000","100.7428882044"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","27","410027610028000","107.0834103939"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","28","410028610029000","91.4876690533"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","29","410029610030000","74.659164683"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","30","410030610031000","65.9612787033"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","31","410031610032000","51.048951049"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","32","410032610033000","42.3976608187"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","33","410033610034000","31.3606474456"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","34","410034610035000","31.3676286073"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","35","410035610036000","19.0012180268"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","36","410036610037000","18.4266477675"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","37","410037610038000","12.8805620609"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","38","410038610039000","8.7955045199"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","39","410039610040000","7.9385403329"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","40","410040610041000","5.155968033"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","41","410041610042000","3.3862985152"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","42","410042610043000","1.4917951268"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","43","410043610044000","1.1366219595"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","44","410044610045000","0.6483682732"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","45","410045610046000","0"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","46","410046610047000","0"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","47","410047610048000","0"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","48","410048610049000","0"
"Míry plodnosti","5406","2001","2001","Jihočeský kraj","CZ031","49","410049610050000","0"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","15","410015610016000","0.8839127873"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","16","410016610017000","2.8628685943"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","17","410017610018000","7.7209036317"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","18","410018610019000","17.0697012802"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","19","410019610020000","26.0067114094"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","20","410020610021000","45.3212476673"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","21","410021610022000","51.3765978368"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","22","410022610023000","62.485694667"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","23","410023610024000","70.4903677758"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","24","410024610025000","86.6274179983"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","25","410025610026000","96.6822715245"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","26","410026610027000","103.2826261009"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","27","410027610028000","85.6192851205"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","28","410028610029000","83.884203328"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","29","410029610030000","80.8767951625"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","30","410030610031000","70.5725699068"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","31","410031610032000","52.2552255226"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","32","410032610033000","44.0034512511"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","33","410033610034000","35.7248302332"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","34","410034610035000","29.7601849177"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","35","410035610036000","18.8838782413"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","36","410036610037000","16.3451232583"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","37","410037610038000","10.3201905266"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","38","410038610039000","8.5738782509"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","39","410039610040000","9.2509698597"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","40","410040610041000","4.1916167665"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","41","410041610042000","3.6101083032"
"Míry plodnosti","5406","2001","2001","Plzeňský kraj","CZ032","42","410042610043000","1.7411491584"
