Ukazatel,IndicatorType,Roky,CasR,"ČR, Reg. soudržnosti, Kraje",Uz012,Hodnota,Uz01A
Narození,4355,2016,2016,Moravskoslezsko,CZ08,12096.0,CZ08
Narození,4355,2016,2016,Hlavní město Praha,CZ010,14984.0,CZ01
Narození,4355,2016,2016,Středočeský kraj,CZ020,14808.0,CZ02
Narození,4355,2016,2016,Jihočeský kraj,CZ031,6765.0,CZ03
Narození,4355,2016,2016,Plzeňský kraj,CZ032,5962.0,CZ03
Narození,4355,2016,2016,Karlovarský kraj,CZ041,2825.0,CZ04
Narození,4355,2016,2016,Ústecký kraj,CZ042,8307.0,CZ04
Narození,4355,2016,2016,Liberecký kraj,CZ051,4976.0,CZ05
Narození,4355,2016,2016,Královéhradecký kraj,CZ052,5639.0,CZ05
Narození,4355,2016,2016,Pardubický kraj,CZ053,5555.0,CZ05
Narození,4355,2016,2016,Kraj Vysočina,CZ063,5331.0,CZ06
Narození,4355,2016,2016,Jihomoravský kraj,CZ064,13230.0,CZ06
Narození,4355,2016,2016,Olomoucký kraj,CZ071,6722.0,CZ07
Narození,4355,2016,2016,Zlínský kraj,CZ072,5883.0,CZ07
Narození,4355,2016,2016,Moravskoslezský kraj,CZ080,12096.0,CZ08
Narození,4355,2017,2017,Česko,CZ,114789.0,CZ
Narození,4355,2017,2017,Praha,CZ01,15378.0,CZ01
Narození,4355,2017,2017,Střední Čechy,CZ02,15372.0,CZ02
Narození,4355,2017,2017,Jihozápad,CZ03,12988.0,CZ03
Narození,4355,2017,2017,Severozápad,CZ04,11242.0,CZ04
Narození,4355,2017,2017,Severovýchod,CZ05,15877.0,CZ05
Narození,4355,2017,2017,Jihovýchod,CZ06,19004.0,CZ06
Narození,4355,2017,2017,Střední Morava,CZ07,12802.0,CZ07
Narození,4355,2017,2017,Moravskoslezsko,CZ08,12126.0,CZ08
Narození,4355,2017,2017,Hlavní město Praha,CZ010,15378.0,CZ01
Narození,4355,2017,2017,Středočeský kraj,CZ020,15372.0,CZ02
Narození,4355,2017,2017,Jihočeský kraj,CZ031,6903.0,CZ03
Narození,4355,2017,2017,Plzeňský kraj,CZ032,6085.0,CZ03
Narození,4355,2017,2017,Karlovarský kraj,CZ041,2764.0,CZ04
Narození,4355,2017,2017,Ústecký kraj,CZ042,8478.0,CZ04
Narození,4355,2017,2017,Liberecký kraj,CZ051,4770.0,CZ05
Narození,4355,2017,2017,Královéhradecký kraj,CZ052,5722.0,CZ05
Narození,4355,2017,2017,Pardubický kraj,CZ053,5385.0,CZ05
Narození,4355,2017,2017,Kraj Vysočina,CZ063,5463.0,CZ06
Narození,4355,2017,2017,Jihomoravský kraj,CZ064,13541.0,CZ06
Narození,4355,2017,2017,Olomoucký kraj,CZ071,6700.0,CZ07
Narození,4355,2017,2017,Zlínský kraj,CZ072,6102.0,CZ07
Narození,4355,2017,2017,Moravskoslezský kraj,CZ080,12126.0,CZ08
Narození,4355,2018,2018,Česko,CZ,114419.0,CZ
Narození,4355,2018,2018,Praha,CZ01,15494.0,CZ01
Narození,4355,2018,2018,Střední Čechy,CZ02,14824.0,CZ02
Narození,4355,2018,2018,Jihozápad,CZ03,12877.0,CZ03
Narození,4355,2018,2018,Severozápad,CZ04,10903.0,CZ04
Narození,4355,2018,2018,Severovýchod,CZ05,15992.0,CZ05
Narození,4355,2018,2018,Jihovýchod,CZ06,19077.0,CZ06
Narození,4355,2018,2018,Střední Morava,CZ07,12820.0,CZ07
Narození,4355,2018,2018,Moravskoslezsko,CZ08,12432.0,CZ08
Narození,4355,2018,2018,Hlavní město Praha,CZ010,15494.0,CZ01
Narození,4355,2018,2018,Středočeský kraj,CZ020,14824.0,CZ02
Narození,4355,2018,2018,Jihočeský kraj,CZ031,6777.0,CZ03
Narození,4355,2018,2018,Plzeňský kraj,CZ032,6100.0,CZ03
Narození,4355,2018,2018,Karlovarský kraj,CZ041,2764.0,CZ04
Narození,4355,2018,2018,Ústecký kraj,CZ042,8139.0,CZ04
Narození,4355,2018,2018,Liberecký kraj,CZ051,4741.0,CZ05
Narození,4355,2018,2018,Královéhradecký kraj,CZ052,5701.0,CZ05
Narození,4355,2018,2018,Pardubický kraj,CZ053,5550.0,CZ05
Narození,4355,2018,2018,Kraj Vysočina,CZ063,5445.0,CZ06
Narození,4355,2018,2018,Jihomoravský kraj,CZ064,13632.0,CZ06
Narození,4355,2018,2018,Olomoucký kraj,CZ071,6722.0,CZ07
Narození,4355,2018,2018,Zlínský kraj,CZ072,6098.0,CZ07
Narození,4355,2018,2018,Moravskoslezský kraj,CZ080,12432.0,CZ08
Narození,4355,2019,2019,Česko,CZ,112633.0,CZ
Narození,4355,2019,2019,Praha,CZ01,14977.0,CZ01
Narození,4355,2019,2019,Střední Čechy,CZ02,14891.0,CZ02
Narození,4355,2019,2019,Jihozápad,CZ03,12731.0,CZ03
Narození,4355,2019,2019,Severozápad,CZ04,10974.0,CZ04
Narození,4355,2019,2019,Severovýchod,CZ05,15898.0,CZ05
Narození,4355,2019,2019,Jihovýchod,CZ06,18891.0,CZ06
Narození,4355,2019,2019,Střední Morava,CZ07,12170.0,CZ07
Narození,4355,2019,2019,Moravskoslezsko,CZ08,12101.0,CZ08
Narození,4355,2019,2019,Hlavní město Praha,CZ010,14977.0,CZ01
Narození,4355,2019,2019,Středočeský kraj,CZ020,14891.0,CZ02
Narození,4355,2019,2019,Jihočeský kraj,CZ031,6686.0,CZ03
Narození,4355,2019,2019,Plzeňský kraj,CZ032,6045.0,CZ03
Narození,4355,2019,2019,Karlovarský kraj,CZ041,2840.0,CZ04
Narození,4355,2019,2019,Ústecký kraj,CZ042,8134.0,CZ04
Narození,4355,2019,2019,Liberecký kraj,CZ051,4675.0,CZ05
Narození,4355,2019,2019,Královéhradecký kraj,CZ052,5520.0,CZ05
Narození,4355,2019,2019,Pardubický kraj,CZ053,5703.0,CZ05
Narození,4355,2019,2019,Kraj Vysočina,CZ063,5511.0,CZ06
Narození,4355,2019,2019,Jihomoravský kraj,CZ064,13380.0,CZ06
Narození,4355,2019,2019,Olomoucký kraj,CZ071,6381.0,CZ07
Narození,4355,2019,2019,Zlínský kraj,CZ072,5789.0,CZ07
Narození,4355,2019,2019,Moravskoslezský kraj,CZ080,12101.0,CZ08
Narození,4355,2020,2020,Česko,CZ,110631.0,CZ
Narození,4355,2020,2020,Praha,CZ01,14780.0,CZ01
Narození,4355,2020,2020,Střední Čechy,CZ02,14478.0,CZ02
Narození,4355,2020,2020,Jihozápad,CZ03,12465.0,CZ03
Narození,4355,2020,2020,Severozápad,CZ04,10684.0,CZ04
Narození,4355,2020,2020,Severovýchod,CZ05,15603.0,CZ05
Narození,4355,2020,2020,Jihovýchod,CZ06,18279.0,CZ06
Narození,4355,2020,2020,Střední Morava,CZ07,12460.0,CZ07
Narození,4355,2020,2020,Moravskoslezsko,CZ08,11882.0,CZ08
Narození,4355,2020,2020,Hlavní město Praha,CZ010,14780.0,CZ01
Narození,4355,2020,2020,Středočeský kraj,CZ020,14478.0,CZ02
Narození,4355,2020,2020,Jihočeský kraj,CZ031,6572.0,CZ03
Narození,4355,2020,2020,Plzeňský kraj,CZ032,5893.0,CZ03
Narození,4355,2020,2020,Karlovarský kraj,CZ041,2688.0,CZ04
Narození,4355,2020,2020,Ústecký kraj,CZ042,7996.0,CZ04
Narození,4355,2020,2020,Liberecký kraj,CZ051,4574.0,CZ05
Narození,4355,2020,2020,Královéhradecký kraj,CZ052,5559.0,CZ05
Narození,4355,2020,2020,Pardubický kraj,CZ053,5470.0,CZ05
Narození,4355,2020,2020,Kraj Vysočina,CZ063,5372.0,CZ06
Narození,4355,2020,2020,Jihomoravský kraj,CZ064,12907.0,CZ06
Narození,4355,2020,2020,Olomoucký kraj,CZ071,6605.0,CZ07
Narození,4355,2020,2020,Zlínský kraj,CZ072,5855.0,CZ07
Narození,4355,2020,2020,Moravskoslezský kraj,CZ080,11882.0,CZ08
Narození,4355,2021,2021,Česko,CZ,112197.0,CZ
Narození,4355,2021,2021,Praha,CZ01,15199.0,CZ01
Narození,4355,2021,2021,Střední Čechy,CZ02,15171.0,CZ02
Narození,4355,2021,2021,Jihozápad,CZ03,12665.0,CZ03
Narození,4355,2021,2021,Severozápad,CZ04,10557.0,CZ04
Narození,4355,2021,2021,Severovýchod,CZ05,15404.0,CZ05
Narození,4355,2021,2021,Jihovýchod,CZ06,18691.0,CZ06
Narození,4355,2021,2021,Střední Morava,CZ07,12485.0,CZ07
Narození,4355,2021,2021,Moravskoslezsko,CZ08,12025.0,CZ08
Narození,4355,2021,2021,Hlavní město Praha,CZ010,15199.0,CZ01
Narození,4355,2021,2021,Středočeský kraj,CZ020,15171.0,CZ02
Narození,4355,2021,2021,Jihočeský kraj,CZ031,6717.0,CZ03
Narození,4355,2021,2021,Plzeňský kraj,CZ032,5948.0,CZ03
Narození,4355,2021,2021,Karlovarský kraj,CZ041,2629.0,CZ04
Narození,4355,2021,2021,Ústecký kraj,CZ042,7928.0,CZ04
Narození,4355,2021,2021,Liberecký kraj,CZ051,4399.0,CZ05
Narození,4355,2021,2021,Královéhradecký kraj,CZ052,5566.0,CZ05
Narození,4355,2021,2021,Pardubický kraj,CZ053,5439.0,CZ05
Narození,4355,2021,2021,Kraj Vysočina,CZ063,5563.0,CZ06
Narození,4355,2021,2021,Jihomoravský kraj,CZ064,13128.0,CZ06
Narození,4355,2021,2021,Olomoucký kraj,CZ071,6423.0,CZ07
Narození,4355,2021,2021,Zlínský kraj,CZ072,6062.0,CZ07
Narození,4355,2021,2021,Moravskoslezský kraj,CZ080,12025.0,CZ08
Narození,4355,2022,2022,Česko,CZ,101676.0,CZ
Narození,4355,2022,2022,Praha,CZ01,13577.0,CZ01
Narození,4355,2022,2022,Střední Čechy,CZ02,13522.0,CZ02
Narození,4355,2022,2022,Jihozápad,CZ03,11632.0,CZ03
Narození,4355,2022,2022,Severozápad,CZ04,9677.0,CZ04
Narození,4355,2022,2022,Severovýchod,CZ05,13953.0,CZ05
Narození,4355,2022,2022,Jihovýchod,CZ06,17119.0,CZ06
Narození,4355,2022,2022,Střední Morava,CZ07,11379.0,CZ07
Narození,4355,2022,2022,Moravskoslezsko,CZ08,10817.0,CZ08
Narození,4355,2022,2022,Hlavní město Praha,CZ010,13577.0,CZ01
Narození,4355,2022,2022,Středočeský kraj,CZ020,13522.0,CZ02
Narození,4355,2022,2022,Jihočeský kraj,CZ031,6108.0,CZ03
Narození,4355,2022,2022,Plzeňský kraj,CZ032,5524.0,CZ03
Narození,4355,2022,2022,Karlovarský kraj,CZ041,2384.0,CZ04
Narození,4355,2022,2022,Ústecký kraj,CZ042,7293.0,CZ04
Narození,4355,2022,2022,Liberecký kraj,CZ051,3932.0,CZ05
Narození,4355,2022,2022,Královéhradecký kraj,CZ052,5074.0,CZ05
Narození,4355,2022,2022,Pardubický kraj,CZ053,4947.0,CZ05
Narození,4355,2022,2022,Kraj Vysočina,CZ063,4994.0,CZ06
Narození,4355,2022,2022,Jihomoravský kraj,CZ064,12125.0,CZ06
Narození,4355,2022,2022,Olomoucký kraj,CZ071,6007.0,CZ07
Narození,4355,2022,2022,Zlínský kraj,CZ072,5372.0,CZ07
Narození,4355,2022,2022,Moravskoslezský kraj,CZ080,10817.0,CZ08
Narození,4355,2023,2023,Česko,CZ,91455.0,CZ
Narození,4355,2023,2023,Praha,CZ01,12610.0,CZ01
Narození,4355,2023,2023,Střední Čechy,CZ02,12299.0,CZ02
Narození,4355,2023,2023,Jihozápad,CZ03,10320.0,CZ03
Narození,4355,2023,2023,Severozápad,CZ04,8505.0,CZ04
Narození,4355,2023,2023,Severovýchod,CZ05,12658.0,CZ05
Narození,4355,2023,2023,Jihovýchod,CZ06,15188.0,CZ06
Narození,4355,2023,2023,Střední Morava,CZ07,10211.0,CZ07
Narození,4355,2023,2023,Moravskoslezsko,CZ08,9664.0,CZ08
Narození,4355,2023,2023,Hlavní město Praha,CZ010,12610.0,CZ01
Narození,4355,2023,2023,Středočeský kraj,CZ020,12299.0,CZ02
Narození,4355,2023,2023,Jihočeský kraj,CZ031,5364.0,CZ03
Narození,4355,2023,2023,Plzeňský kraj,CZ032,4956.0,CZ03
Narození,4355,2023,2023,Karlovarský kraj,CZ041,2144.0,CZ04
Narození,4355,2023,2023,Ústecký kraj,CZ042,6361.0,CZ04
Narození,4355,2023,2023,Liberecký kraj,CZ051,3565.0,CZ05
Narození,4355,2023,2023,Královéhradecký kraj,CZ052,4565.0,CZ05
Narození,4355,2023,2023,Pardubický kraj,CZ053,4528.0,CZ05
Narození,4355,2023,2023,Kraj Vysočina,CZ063,4493.0,CZ06
Narození,4355,2023,2023,Jihomoravský kraj,CZ064,10695.0,CZ06
Narození,4355,2023,2023,Olomoucký kraj,CZ071,5340.0,CZ07
Narození,4355,2023,2023,Zlínský kraj,CZ072,4871.0,CZ07
Narození,4355,2023,2023,Moravskoslezský kraj,CZ080,9664.0,CZ08
Živě narození,4355ZN,2000,2000,Česko,CZ,90910.0,CZ
Živě narození,4355ZN,2000,2000,Praha,CZ01,9453.0,CZ01
Živě narození,4355ZN,2000,2000,Střední Čechy,CZ02,9936.0,CZ02
Živě narození,4355ZN,2000,2000,Jihozápad,CZ03,10537.0,CZ03
Živě narození,4355ZN,2000,2000,Severozápad,CZ04,10903.0,CZ04
Živě narození,4355ZN,2000,2000,Severovýchod,CZ05,13672.0,CZ05
Živě narození,4355ZN,2000,2000,Jihovýchod,CZ06,14328.0,CZ06
Živě narození,4355ZN,2000,2000,Střední Morava,CZ07,10800.0,CZ07
Živě narození,4355ZN,2000,2000,Moravskoslezsko,CZ08,11281.0,CZ08
Živě narození,4355ZN,2000,2000,Hlavní město Praha,CZ010,9453.0,CZ01
Živě narození,4355ZN,2000,2000,Středočeský kraj,CZ020,9936.0,CZ02
Živě narození,4355ZN,2000,2000,Jihočeský kraj,CZ031,5650.0,CZ03
Živě narození,4355ZN,2000,2000,Plzeňský kraj,CZ032,4887.0,CZ03
Živě narození,4355ZN,2000,2000,Karlovarský kraj,CZ041,2900.0,CZ04
Živě narození,4355ZN,2000,2000,Ústecký kraj,CZ042,8003.0,CZ04
Živě narození,4355ZN,2000,2000,Liberecký kraj,CZ051,4090.0,CZ05
Živě narození,4355ZN,2000,2000,Královéhradecký kraj,CZ052,4969.0,CZ05
Živě narození,4355ZN,2000,2000,Pardubický kraj,CZ053,4613.0,CZ05
Živě narození,4355ZN,2000,2000,Kraj Vysočina,CZ063,4761.0,CZ06
Živě narození,4355ZN,2000,2000,Jihomoravský kraj,CZ064,9567.0,CZ06
Živě narození,4355ZN,2000,2000,Olomoucký kraj,CZ071,5510.0,CZ07
Živě narození,4355ZN,2000,2000,Zlínský kraj,CZ072,5290.0,CZ07
Živě narození,4355ZN,2000,2000,Moravskoslezský kraj,CZ080,11281.0,CZ08
Živě narození,4355ZN,2001,2001,Česko,CZ,90715.0,CZ
Živě narození,4355ZN,2001,2001,Praha,CZ01,9681.0,CZ01
Živě narození,4355ZN,2001,2001,Střední Čechy,CZ02,10035.0,CZ02
Živě narození,4355ZN,2001,2001,Jihozápad,CZ03,10328.0,CZ03
Živě narození,4355ZN,2001,2001,Severozápad,CZ04,10825.0,CZ04
Živě narození,4355ZN,2001,2001,Severovýchod,CZ05,13433.0,CZ05
Živě narození,4355ZN,2001,2001,Jihovýchod,CZ06,14194.0,CZ06
Živě narození,4355ZN,2001,2001,Střední Morava,CZ07,10887.0,CZ07
Živě narození,4355ZN,2001,2001,Moravskoslezsko,CZ08,11332.0,CZ08
Živě narození,4355ZN,2001,2001,Hlavní město Praha,CZ010,9681.0,CZ01
Živě narození,4355ZN,2001,2001,Středočeský kraj,CZ020,10035.0,CZ02
Živě narození,4355ZN,2001,2001,Jihočeský kraj,CZ031,5554.0,CZ03
Živě narození,4355ZN,2001,2001,Plzeňský kraj,CZ032,4774.0,CZ03
Živě narození,4355ZN,2001,2001,Karlovarský kraj,CZ041,2920.0,CZ04
Živě narození,4355ZN,2001,2001,Ústecký kraj,CZ042,7905.0,CZ04
Živě narození,4355ZN,2001,2001,Liberecký kraj,CZ051,4013.0,CZ05
Živě narození,4355ZN,2001,2001,Královéhradecký kraj,CZ052,4954.0,CZ05
Živě narození,4355ZN,2001,2001,Pardubický kraj,CZ053,4466.0,CZ05
Živě narození,4355ZN,2001,2001,Kraj Vysočina,CZ063,4568.0,CZ06
Živě narození,4355ZN,2001,2001,Jihomoravský kraj,CZ064,9626.0,CZ06
Živě narození,4355ZN,2001,2001,Olomoucký kraj,CZ071,5716.0,CZ07
Živě narození,4355ZN,2001,2001,Zlínský kraj,CZ072,5171.0,CZ07
Živě narození,4355ZN,2001,2001,Moravskoslezský kraj,CZ080,11332.0,CZ08
Živě narození,4355ZN,2002,2002,Česko,CZ,92786.0,CZ
Živě narození,4355ZN,2002,2002,Praha,CZ01,9690.0,CZ01
Živě narození,4355ZN,2002,2002,Střední Čechy,CZ02,10483.0,CZ02
Živě narození,4355ZN,2002,2002,Jihozápad,CZ03,10619.0,CZ03
Živě narození,4355ZN,2002,2002,Severozápad,CZ04,11135.0,CZ04
Živě narození,4355ZN,2002,2002,Severovýchod,CZ05,13731.0,CZ05
Živě narození,4355ZN,2002,2002,Jihovýchod,CZ06,14822.0,CZ06
Živě narození,4355ZN,2002,2002,Střední Morava,CZ07,10862.0,CZ07
Živě narození,4355ZN,2002,2002,Moravskoslezsko,CZ08,11444.0,CZ08
Živě narození,4355ZN,2002,2002,Hlavní město Praha,CZ010,9690.0,CZ01
Živě narození,4355ZN,2002,2002,Středočeský kraj,CZ020,10483.0,CZ02
Živě narození,4355ZN,2002,2002,Jihočeský kraj,CZ031,5733.0,CZ03
Živě narození,4355ZN,2002,2002,Plzeňský kraj,CZ032,4886.0,CZ03
Živě narození,4355ZN,2002,2002,Karlovarský kraj,CZ041,2949.0,CZ04
Živě narození,4355ZN,2002,2002,Ústecký kraj,CZ042,8186.0,CZ04
Živě narození,4355ZN,2002,2002,Liberecký kraj,CZ051,4132.0,CZ05
Živě narození,4355ZN,2002,2002,Královéhradecký kraj,CZ052,4946.0,CZ05
Živě narození,4355ZN,2002,2002,Pardubický kraj,CZ053,4653.0,CZ05
Živě narození,4355ZN,2002,2002,Kraj Vysočina,CZ063,4755.0,CZ06
Živě narození,4355ZN,2002,2002,Jihomoravský kraj,CZ064,10067.0,CZ06
Živě narození,4355ZN,2002,2002,Olomoucký kraj,CZ071,5667.0,CZ07
Živě narození,4355ZN,2002,2002,Zlínský kraj,CZ072,5195.0,CZ07
Živě narození,4355ZN,2002,2002,Moravskoslezský kraj,CZ080,11444.0,CZ08
Živě narození,4355ZN,2003,2003,Česko,CZ,93685.0,CZ
Živě narození,4355ZN,2003,2003,Praha,CZ01,10057.0,CZ01
Živě narození,4355ZN,2003,2003,Střední Čechy,CZ02,10633.0,CZ02
Živě narození,4355ZN,2003,2003,Jihozápad,CZ03,10670.0,CZ03
Živě narození,4355ZN,2003,2003,Severozápad,CZ04,11231.0,CZ04
Živě narození,4355ZN,2003,2003,Severovýchod,CZ05,13783.0,CZ05
Živě narození,4355ZN,2003,2003,Jihovýchod,CZ06,14782.0,CZ06
Živě narození,4355ZN,2003,2003,Střední Morava,CZ07,10977.0,CZ07
Živě narození,4355ZN,2003,2003,Moravskoslezsko,CZ08,11552.0,CZ08
Živě narození,4355ZN,2003,2003,Hlavní město Praha,CZ010,10057.0,CZ01
Živě narození,4355ZN,2003,2003,Středočeský kraj,CZ020,10633.0,CZ02
Živě narození,4355ZN,2003,2003,Jihočeský kraj,CZ031,5736.0,CZ03
Živě narození,4355ZN,2003,2003,Plzeňský kraj,CZ032,4934.0,CZ03
Živě narození,4355ZN,2003,2003,Karlovarský kraj,CZ041,2887.0,CZ04
Živě narození,4355ZN,2003,2003,Ústecký kraj,CZ042,8344.0,CZ04
Živě narození,4355ZN,2003,2003,Liberecký kraj,CZ051,4045.0,CZ05
Živě narození,4355ZN,2003,2003,Královéhradecký kraj,CZ052,5093.0,CZ05
Živě narození,4355ZN,2003,2003,Pardubický kraj,CZ053,4645.0,CZ05
Živě narození,4355ZN,2003,2003,Kraj Vysočina,CZ063,4775.0,CZ06
Živě narození,4355ZN,2003,2003,Jihomoravský kraj,CZ064,10007.0,CZ06
Živě narození,4355ZN,2003,2003,Olomoucký kraj,CZ071,5830.0,CZ07
Živě narození,4355ZN,2003,2003,Zlínský kraj,CZ072,5147.0,CZ07
Živě narození,4355ZN,2003,2003,Moravskoslezský kraj,CZ080,11552.0,CZ08
Živě narození,4355ZN,2004,2004,Česko,CZ,97664.0,CZ
Živě narození,4355ZN,2004,2004,Praha,CZ01,11131.0,CZ01
Živě narození,4355ZN,2004,2004,Střední Čechy,CZ02,11289.0,CZ02
Živě narození,4355ZN,2004,2004,Jihozápad,CZ03,10987.0,CZ03
Živě narození,4355ZN,2004,2004,Severozápad,CZ04,11504.0,CZ04
Živě narození,4355ZN,2004,2004,Severovýchod,CZ05,14323.0,CZ05
Živě narození,4355ZN,2004,2004,Jihovýchod,CZ06,15479.0,CZ06
Živě narození,4355ZN,2004,2004,Střední Morava,CZ07,11130.0,CZ07
Živě narození,4355ZN,2004,2004,Moravskoslezsko,CZ08,11821.0,CZ08
Živě narození,4355ZN,2004,2004,Hlavní město Praha,CZ010,11131.0,CZ01
Živě narození,4355ZN,2004,2004,Středočeský kraj,CZ020,11289.0,CZ02
Živě narození,4355ZN,2004,2004,Jihočeský kraj,CZ031,5941.0,CZ03
Živě narození,4355ZN,2004,2004,Plzeňský kraj,CZ032,5046.0,CZ03
Živě narození,4355ZN,2004,2004,Karlovarský kraj,CZ041,2903.0,CZ04
Živě narození,4355ZN,2004,2004,Ústecký kraj,CZ042,8601.0,CZ04
Živě narození,4355ZN,2004,2004,Liberecký kraj,CZ051,4312.0,CZ05
Živě narození,4355ZN,2004,2004,Královéhradecký kraj,CZ052,5190.0,CZ05
Živě narození,4355ZN,2004,2004,Pardubický kraj,CZ053,4821.0,CZ05
Živě narození,4355ZN,2004,2004,Kraj Vysočina,CZ063,4819.0,CZ06
Živě narození,4355ZN,2004,2004,Jihomoravský kraj,CZ064,10660.0,CZ06
Živě narození,4355ZN,2004,2004,Olomoucký kraj,CZ071,5913.0,CZ07
Živě narození,4355ZN,2004,2004,Zlínský kraj,CZ072,5217.0,CZ07
Živě narození,4355ZN,2004,2004,Moravskoslezský kraj,CZ080,11821.0,CZ08
Živě narození,4355ZN,2005,2005,Česko,CZ,102211.0,CZ
Živě narození,4355ZN,2005,2005,Praha,CZ01,11943.0,CZ01
Živě narození,4355ZN,2005,2005,Střední Čechy,CZ02,12113.0,CZ02
Živě narození,4355ZN,2005,2005,Jihozápad,CZ03,11582.0,CZ03
Živě narození,4355ZN,2005,2005,Severozápad,CZ04,11739.0,CZ04
Živě narození,4355ZN,2005,2005,Severovýchod,CZ05,14585.0,CZ05
Živě narození,4355ZN,2005,2005,Jihovýchod,CZ06,16219.0,CZ06
Živě narození,4355ZN,2005,2005,Střední Morava,CZ07,11853.0,CZ07
Živě narození,4355ZN,2005,2005,Moravskoslezsko,CZ08,12177.0,CZ08
Živě narození,4355ZN,2005,2005,Hlavní město Praha,CZ010,11943.0,CZ01
Živě narození,4355ZN,2005,2005,Středočeský kraj,CZ020,12113.0,CZ02
Živě narození,4355ZN,2005,2005,Jihočeský kraj,CZ031,6137.0,CZ03
Živě narození,4355ZN,2005,2005,Plzeňský kraj,CZ032,5445.0,CZ03
Živě narození,4355ZN,2005,2005,Karlovarský kraj,CZ041,3014.0,CZ04
Živě narození,4355ZN,2005,2005,Ústecký kraj,CZ042,8725.0,CZ04
Živě narození,4355ZN,2005,2005,Liberecký kraj,CZ051,4271.0,CZ05
Živě narození,4355ZN,2005,2005,Královéhradecký kraj,CZ052,5405.0,CZ05
Živě narození,4355ZN,2005,2005,Pardubický kraj,CZ053,4909.0,CZ05
Živě narození,4355ZN,2005,2005,Kraj Vysočina,CZ063,5070.0,CZ06
Živě narození,4355ZN,2005,2005,Jihomoravský kraj,CZ064,11149.0,CZ06
Živě narození,4355ZN,2005,2005,Olomoucký kraj,CZ071,6183.0,CZ07
Živě narození,4355ZN,2005,2005,Zlínský kraj,CZ072,5670.0,CZ07
Živě narození,4355ZN,2005,2005,Moravskoslezský kraj,CZ080,12177.0,CZ08
Živě narození,4355ZN,2006,2006,Česko,CZ,105831.0,CZ
Živě narození,4355ZN,2006,2006,Praha,CZ01,12530.0,CZ01
Živě narození,4355ZN,2006,2006,Střední Čechy,CZ02,12741.0,CZ02
Živě narození,4355ZN,2006,2006,Jihozápad,CZ03,12173.0,CZ03
Živě narození,4355ZN,2006,2006,Severozápad,CZ04,12136.0,CZ04
Živě narození,4355ZN,2006,2006,Severovýchod,CZ05,15205.0,CZ05
Živě narození,4355ZN,2006,2006,Jihovýchod,CZ06,16625.0,CZ06
Živě narození,4355ZN,2006,2006,Střední Morava,CZ07,12040.0,CZ07
Živě narození,4355ZN,2006,2006,Moravskoslezsko,CZ08,12381.0,CZ08
Živě narození,4355ZN,2006,2006,Hlavní město Praha,CZ010,12530.0,CZ01
Živě narození,4355ZN,2006,2006,Středočeský kraj,CZ020,12741.0,CZ02
Živě narození,4355ZN,2006,2006,Jihočeský kraj,CZ031,6370.0,CZ03
Živě narození,4355ZN,2006,2006,Plzeňský kraj,CZ032,5803.0,CZ03
Živě narození,4355ZN,2006,2006,Karlovarský kraj,CZ041,3201.0,CZ04
Živě narození,4355ZN,2006,2006,Ústecký kraj,CZ042,8935.0,CZ04
Živě narození,4355ZN,2006,2006,Liberecký kraj,CZ051,4466.0,CZ05
Živě narození,4355ZN,2006,2006,Královéhradecký kraj,CZ052,5491.0,CZ05
Živě narození,4355ZN,2006,2006,Pardubický kraj,CZ053,5248.0,CZ05
Živě narození,4355ZN,2006,2006,Kraj Vysočina,CZ063,5113.0,CZ06
Živě narození,4355ZN,2006,2006,Jihomoravský kraj,CZ064,11512.0,CZ06
Živě narození,4355ZN,2006,2006,Olomoucký kraj,CZ071,6428.0,CZ07
Živě narození,4355ZN,2006,2006,Zlínský kraj,CZ072,5612.0,CZ07
Živě narození,4355ZN,2006,2006,Moravskoslezský kraj,CZ080,12381.0,CZ08
Živě narození,4355ZN,2007,2007,Česko,CZ,114632.0,CZ
Živě narození,4355ZN,2007,2007,Praha,CZ01,13195.0,CZ01
Živě narození,4355ZN,2007,2007,Střední Čechy,CZ02,14279.0,CZ02
Živě narození,4355ZN,2007,2007,Jihozápad,CZ03,13022.0,CZ03
Živě narození,4355ZN,2007,2007,Severozápad,CZ04,13153.0,CZ04
Živě narození,4355ZN,2007,2007,Severovýchod,CZ05,16876.0,CZ05
Živě narození,4355ZN,2007,2007,Jihovýchod,CZ06,17744.0,CZ06
Živě narození,4355ZN,2007,2007,Střední Morava,CZ07,12990.0,CZ07
Živě narození,4355ZN,2007,2007,Moravskoslezsko,CZ08,13373.0,CZ08
Živě narození,4355ZN,2007,2007,Hlavní město Praha,CZ010,13195.0,CZ01
Živě narození,4355ZN,2007,2007,Středočeský kraj,CZ020,14279.0,CZ02
Živě narození,4355ZN,2007,2007,Jihočeský kraj,CZ031,6922.0,CZ03
Živě narození,4355ZN,2007,2007,Plzeňský kraj,CZ032,6100.0,CZ03
Živě narození,4355ZN,2007,2007,Karlovarský kraj,CZ041,3438.0,CZ04
Živě narození,4355ZN,2007,2007,Ústecký kraj,CZ042,9715.0,CZ04
Živě narození,4355ZN,2007,2007,Liberecký kraj,CZ051,5045.0,CZ05
Živě narození,4355ZN,2007,2007,Královéhradecký kraj,CZ052,6122.0,CZ05
Živě narození,4355ZN,2007,2007,Pardubický kraj,CZ053,5709.0,CZ05
